,Year,Nation,DEG_URB,LEVELS,SEX,AGE,Percentage
84378,2019,North Macedonia,Towns and suburbs,Good,Females,From 55 to 64 years,53.2
84379,2019,North Macedonia,Towns and suburbs,Good,Females,From 65 to 74 years,33.6
84380,2019,North Macedonia,Towns and suburbs,Good,Females,65 years or over,25.3
84381,2019,North Macedonia,Towns and suburbs,Good,Females,From 75 to 84 years,10.7
84382,2019,North Macedonia,Towns and suburbs,Good,Females,75 years or over,9.4
84383,2019,North Macedonia,Towns and suburbs,Good,Females,85 years or over,2.5
84384,2019,North Macedonia,Towns and suburbs,Very good or good,Males,From 16 to 24 years,97.2
84385,2019,North Macedonia,Towns and suburbs,Very good or good,Males,From 25 to 29 years,98.0
84386,2019,North Macedonia,Towns and suburbs,Very good or good,Males,From 25 to 34 years,96.5
84387,2019,North Macedonia,Towns and suburbs,Very good or good,Males,From 35 to 44 years,90.3
84388,2019,North Macedonia,Towns and suburbs,Very good or good,Males,From 45 to 54 years,82.6
84389,2019,North Macedonia,Towns and suburbs,Very good or good,Males,From 45 to 64 years,73.6
84390,2019,North Macedonia,Towns and suburbs,Very good or good,Males,From 55 to 64 years,63.3
84391,2019,North Macedonia,Towns and suburbs,Very good or good,Males,From 65 to 74 years,42.1
84392,2019,North Macedonia,Towns and suburbs,Very good or good,Males,65 years or over,36.2
84393,2019,North Macedonia,Towns and suburbs,Very good or good,Males,From 75 to 84 years,22.2
84394,2019,North Macedonia,Towns and suburbs,Very good or good,Males,75 years or over,20.8
84395,2019,North Macedonia,Towns and suburbs,Very good or good,Males,85 years or over,0
84396,2019,North Macedonia,Towns and suburbs,Very good or good,Females,From 16 to 24 years,98.9
84397,2019,North Macedonia,Towns and suburbs,Very good or good,Females,From 25 to 29 years,93.5
84398,2019,North Macedonia,Towns and suburbs,Very good or good,Females,From 25 to 34 years,93.3
84399,2019,North Macedonia,Towns and suburbs,Very good or good,Females,From 35 to 44 years,89.4
84400,2019,North Macedonia,Towns and suburbs,Very good or good,Females,From 45 to 54 years,77.2
84401,2019,North Macedonia,Towns and suburbs,Very good or good,Females,From 45 to 64 years,67.5
84402,2019,North Macedonia,Towns and suburbs,Very good or good,Females,From 55 to 64 years,58.0
84403,2019,North Macedonia,Towns and suburbs,Very good or good,Females,From 65 to 74 years,35.6
84404,2019,North Macedonia,Towns and suburbs,Very good or good,Females,65 years or over,27.0
84405,2019,North Macedonia,Towns and suburbs,Very good or good,Females,From 75 to 84 years,11.2
84406,2019,North Macedonia,Towns and suburbs,Very good or good,Females,75 years or over,10.6
84407,2019,North Macedonia,Towns and suburbs,Very good or good,Females,85 years or over,7.5
84408,2019,North Macedonia,Towns and suburbs,Fair,Males,From 16 to 24 years,2.5
84409,2019,North Macedonia,Towns and suburbs,Fair,Males,From 25 to 29 years,1.2
84410,2019,North Macedonia,Towns and suburbs,Fair,Males,From 25 to 34 years,2.8
84411,2019,North Macedonia,Towns and suburbs,Fair,Males,From 35 to 44 years,7.4
84412,2019,North Macedonia,Towns and suburbs,Fair,Males,From 45 to 54 years,12.7
84413,2019,North Macedonia,Towns and suburbs,Fair,Males,From 45 to 64 years,18.8
84414,2019,North Macedonia,Towns and suburbs,Fair,Males,From 55 to 64 years,25.7
84415,2019,North Macedonia,Towns and suburbs,Fair,Males,From 65 to 74 years,38.5
84416,2019,North Macedonia,Towns and suburbs,Fair,Males,65 years or over,42.5
84417,2019,North Macedonia,Towns and suburbs,Fair,Males,From 75 to 84 years,52.2
84418,2019,North Macedonia,Towns and suburbs,Fair,Males,75 years or over,53.0
84419,2019,North Macedonia,Towns and suburbs,Fair,Males,85 years or over,66.2
84420,2019,North Macedonia,Towns and suburbs,Fair,Females,From 16 to 24 years,0.4
84421,2019,North Macedonia,Towns and suburbs,Fair,Females,From 25 to 29 years,3.7
84422,2019,North Macedonia,Towns and suburbs,Fair,Females,From 25 to 34 years,4.3
84423,2019,North Macedonia,Towns and suburbs,Fair,Females,From 35 to 44 years,7.5
84424,2019,North Macedonia,Towns and suburbs,Fair,Females,From 45 to 54 years,16.0
84425,2019,North Macedonia,Towns and suburbs,Fair,Females,From 45 to 64 years,23.2
84426,2019,North Macedonia,Towns and suburbs,Fair,Females,From 55 to 64 years,30.2
84427,2019,North Macedonia,Towns and suburbs,Fair,Females,From 65 to 74 years,41.9
84428,2019,North Macedonia,Towns and suburbs,Fair,Females,65 years or over,41.8
84429,2019,North Macedonia,Towns and suburbs,Fair,Females,From 75 to 84 years,42.3
84430,2019,North Macedonia,Towns and suburbs,Fair,Females,75 years or over,41.6
84431,2019,North Macedonia,Towns and suburbs,Fair,Females,85 years or over,38.3
84432,2019,North Macedonia,Towns and suburbs,Bad,Males,From 16 to 24 years,0.3
84433,2019,North Macedonia,Towns and suburbs,Bad,Males,From 25 to 29 years,0.0
84434,2019,North Macedonia,Towns and suburbs,Bad,Males,From 25 to 34 years,0.2
84435,2019,North Macedonia,Towns and suburbs,Bad,Males,From 35 to 44 years,1.7
84436,2019,North Macedonia,Towns and suburbs,Bad,Males,From 45 to 54 years,3.5
84437,2019,North Macedonia,Towns and suburbs,Bad,Males,From 45 to 64 years,6.4
84438,2019,North Macedonia,Towns and suburbs,Bad,Males,From 55 to 64 years,9.7
84439,2019,North Macedonia,Towns and suburbs,Bad,Males,From 65 to 74 years,17.5
84440,2019,North Macedonia,Towns and suburbs,Bad,Males,65 years or over,19.2
84441,2019,North Macedonia,Towns and suburbs,Bad,Males,From 75 to 84 years,23.5
84442,2019,North Macedonia,Towns and suburbs,Bad,Males,75 years or over,23.7
84443,2019,North Macedonia,Towns and suburbs,Bad,Males,85 years or over,25.8
84444,2019,North Macedonia,Towns and suburbs,Bad,Females,From 16 to 24 years,0.7
84445,2019,North Macedonia,Towns and suburbs,Bad,Females,From 25 to 29 years,2.8
84446,2019,North Macedonia,Towns and suburbs,Bad,Females,From 25 to 34 years,2.1
84447,2019,North Macedonia,Towns and suburbs,Bad,Females,From 35 to 44 years,2.8
84448,2019,North Macedonia,Towns and suburbs,Bad,Females,From 45 to 54 years,5.2
84449,2019,North Macedonia,Towns and suburbs,Bad,Females,From 45 to 64 years,7.5
84450,2019,North Macedonia,Towns and suburbs,Bad,Females,From 55 to 64 years,9.8
84451,2019,North Macedonia,Towns and suburbs,Bad,Females,From 65 to 74 years,19.7
84452,2019,North Macedonia,Towns and suburbs,Bad,Females,65 years or over,25.9
84453,2019,North Macedonia,Towns and suburbs,Bad,Females,From 75 to 84 years,37.0
84454,2019,North Macedonia,Towns and suburbs,Bad,Females,75 years or over,38.0
84455,2019,North Macedonia,Towns and suburbs,Bad,Females,85 years or over,42.7
84456,2019,North Macedonia,Towns and suburbs,Very bad,Males,From 16 to 24 years,0.0
84457,2019,North Macedonia,Towns and suburbs,Very bad,Males,From 25 to 29 years,0.8
84458,2019,North Macedonia,Towns and suburbs,Very bad,Males,From 25 to 34 years,0.5
84459,2019,North Macedonia,Towns and suburbs,Very bad,Males,From 35 to 44 years,0.6
84460,2019,North Macedonia,Towns and suburbs,Very bad,Males,From 45 to 54 years,1.1
84461,2019,North Macedonia,Towns and suburbs,Very bad,Males,From 45 to 64 years,1.2
84462,2019,North Macedonia,Towns and suburbs,Very bad,Males,From 55 to 64 years,1.4
84463,2019,North Macedonia,Towns and suburbs,Very bad,Males,From 65 to 74 years,1.9
84464,2019,North Macedonia,Towns and suburbs,Very bad,Males,65 years or over,2.1
84465,2019,North Macedonia,Towns and suburbs,Very bad,Males,From 75 to 84 years,2.1
84466,2019,North Macedonia,Towns and suburbs,Very bad,Males,75 years or over,2.5
84467,2019,North Macedonia,Towns and suburbs,Very bad,Males,85 years or over,7.9
84468,2019,North Macedonia,Towns and suburbs,Very bad,Females,From 16 to 24 years,0.0
84469,2019,North Macedonia,Towns and suburbs,Very bad,Females,From 25 to 29 years,0.0
84470,2019,North Macedonia,Towns and suburbs,Very bad,Females,From 25 to 34 years,0.2
84471,2019,North Macedonia,Towns and suburbs,Very bad,Females,From 35 to 44 years,0.3
84472,2019,North Macedonia,Towns and suburbs,Very bad,Females,From 45 to 54 years,1.6
84473,2019,North Macedonia,Towns and suburbs,Very bad,Females,From 45 to 64 years,1.8
84474,2019,North Macedonia,Towns and suburbs,Very bad,Females,From 55 to 64 years,2.0
84475,2019,North Macedonia,Towns and suburbs,Very bad,Females,From 65 to 74 years,2.9
84476,2019,North Macedonia,Towns and suburbs,Very bad,Females,65 years or over,5.3
84477,2019,North Macedonia,Towns and suburbs,Very bad,Females,From 75 to 84 years,9.5
84478,2019,North Macedonia,Towns and suburbs,Very bad,Females,75 years or over,9.8
84479,2019,North Macedonia,Towns and suburbs,Very bad,Females,85 years or over,11.5
84480,2019,North Macedonia,Towns and suburbs,Bad or very bad,Males,From 16 to 24 years,0.3
84481,2019,North Macedonia,Towns and suburbs,Bad or very bad,Males,From 25 to 29 years,0.8
84482,2019,North Macedonia,Towns and suburbs,Bad or very bad,Males,From 25 to 34 years,0.7
84483,2019,North Macedonia,Towns and suburbs,Bad or very bad,Males,From 35 to 44 years,2.3
84484,2019,North Macedonia,Towns and suburbs,Bad or very bad,Males,From 45 to 54 years,4.7
84485,2019,North Macedonia,Towns and suburbs,Bad or very bad,Males,From 45 to 64 years,7.7
84486,2019,North Macedonia,Towns and suburbs,Bad or very bad,Males,From 55 to 64 years,11.1
84487,2019,North Macedonia,Towns and suburbs,Bad or very bad,Males,From 65 to 74 years,19.4
84488,2019,North Macedonia,Towns and suburbs,Bad or very bad,Males,65 years or over,21.3
84489,2019,North Macedonia,Towns and suburbs,Bad or very bad,Males,From 75 to 84 years,25.7
84490,2019,North Macedonia,Towns and suburbs,Bad or very bad,Males,75 years or over,26.2
84491,2019,North Macedonia,Towns and suburbs,Bad or very bad,Males,85 years or over,33.8
84492,2019,North Macedonia,Towns and suburbs,Bad or very bad,Females,From 16 to 24 years,0.7
84493,2019,North Macedonia,Towns and suburbs,Bad or very bad,Females,From 25 to 29 years,2.8
84494,2019,North Macedonia,Towns and suburbs,Bad or very bad,Females,From 25 to 34 years,2.3
84495,2019,North Macedonia,Towns and suburbs,Bad or very bad,Females,From 35 to 44 years,3.1
84496,2019,North Macedonia,Towns and suburbs,Bad or very bad,Females,From 45 to 54 years,6.8
84497,2019,North Macedonia,Towns and suburbs,Bad or very bad,Females,From 45 to 64 years,9.3
84498,2019,North Macedonia,Towns and suburbs,Bad or very bad,Females,From 55 to 64 years,11.8
84499,2019,North Macedonia,Towns and suburbs,Bad or very bad,Females,From 65 to 74 years,22.6
84500,2019,North Macedonia,Towns and suburbs,Bad or very bad,Females,65 years or over,31.2
84501,2019,North Macedonia,Towns and suburbs,Bad or very bad,Females,From 75 to 84 years,46.5
84502,2019,North Macedonia,Towns and suburbs,Bad or very bad,Females,75 years or over,47.8
84503,2019,North Macedonia,Towns and suburbs,Bad or very bad,Females,85 years or over,54.3
84504,2019,North Macedonia,Rural areas,Very good,Males,From 16 to 24 years,56.6
84505,2019,North Macedonia,Rural areas,Very good,Males,From 25 to 29 years,52.8
84506,2019,North Macedonia,Rural areas,Very good,Males,From 25 to 34 years,45.4
84507,2019,North Macedonia,Rural areas,Very good,Males,From 35 to 44 years,37.1
84508,2019,North Macedonia,Rural areas,Very good,Males,From 45 to 54 years,20.1
84509,2019,North Macedonia,Rural areas,Very good,Males,From 45 to 64 years,14.2
84510,2019,North Macedonia,Rural areas,Very good,Males,From 55 to 64 years,7.6
84511,2019,North Macedonia,Rural areas,Very good,Males,From 65 to 74 years,1.7
84512,2019,North Macedonia,Rural areas,Very good,Males,65 years or over,1.8
84513,2019,North Macedonia,Rural areas,Very good,Males,From 75 to 84 years,1.6
84514,2019,North Macedonia,Rural areas,Very good,Males,75 years or over,2.0
84515,2019,North Macedonia,Rural areas,Very good,Males,85 years or over,4.2
84516,2019,North Macedonia,Rural areas,Very good,Females,From 16 to 24 years,64.3
84517,2019,North Macedonia,Rural areas,Very good,Females,From 25 to 29 years,50.5
84518,2019,North Macedonia,Rural areas,Very good,Females,From 25 to 34 years,43.1
84519,2019,North Macedonia,Rural areas,Very good,Females,From 35 to 44 years,29.9
84520,2019,North Macedonia,Rural areas,Very good,Females,From 45 to 54 years,15.9
84521,2019,North Macedonia,Rural areas,Very good,Females,From 45 to 64 years,10.1
84522,2019,North Macedonia,Rural areas,Very good,Females,From 55 to 64 years,3.0
84523,2019,North Macedonia,Rural areas,Very good,Females,From 65 to 74 years,2.0
84524,2019,North Macedonia,Rural areas,Very good,Females,65 years or over,1.3
84525,2019,North Macedonia,Rural areas,Very good,Females,From 75 to 84 years,0.5
84526,2019,North Macedonia,Rural areas,Very good,Females,75 years or over,0.4
84527,2019,North Macedonia,Rural areas,Very good,Females,85 years or over,0
84528,2019,North Macedonia,Rural areas,Good,Males,From 16 to 24 years,38.5
84529,2019,North Macedonia,Rural areas,Good,Males,From 25 to 29 years,44.1
84530,2019,North Macedonia,Rural areas,Good,Males,From 25 to 34 years,47.7
84531,2019,North Macedonia,Rural areas,Good,Males,From 35 to 44 years,53.8
84532,2019,North Macedonia,Rural areas,Good,Males,From 45 to 54 years,64.3
84533,2019,North Macedonia,Rural areas,Good,Males,From 45 to 64 years,59.4
84534,2019,North Macedonia,Rural areas,Good,Males,From 55 to 64 years,54.0
84535,2019,North Macedonia,Rural areas,Good,Males,From 65 to 74 years,31.1
84536,2019,North Macedonia,Rural areas,Good,Males,65 years or over,23.4
84537,2019,North Macedonia,Rural areas,Good,Males,From 75 to 84 years,12.9
84538,2019,North Macedonia,Rural areas,Good,Males,75 years or over,11.4
84539,2019,North Macedonia,Rural areas,Good,Males,85 years or over,2.2
84540,2019,North Macedonia,Rural areas,Good,Females,From 16 to 24 years,32.5
84541,2019,North Macedonia,Rural areas,Good,Females,From 25 to 29 years,46.3
84542,2019,North Macedonia,Rural areas,Good,Females,From 25 to 34 years,50.7
84543,2019,North Macedonia,Rural areas,Good,Females,From 35 to 44 years,60.7
84544,2019,North Macedonia,Rural areas,Good,Females,From 45 to 54 years,59.5
84545,2019,North Macedonia,Rural areas,Good,Females,From 45 to 64 years,52.7
84546,2019,North Macedonia,Rural areas,Good,Females,From 55 to 64 years,44.5
84547,2019,North Macedonia,Rural areas,Good,Females,From 65 to 74 years,19.6
84548,2019,North Macedonia,Rural areas,Good,Females,65 years or over,14.3
84549,2019,North Macedonia,Rural areas,Good,Females,From 75 to 84 years,7.4
84550,2019,North Macedonia,Rural areas,Good,Females,75 years or over,8.2
84551,2019,North Macedonia,Rural areas,Good,Females,85 years or over,12.6
84552,2019,North Macedonia,Rural areas,Very good or good,Males,From 16 to 24 years,95.1
84553,2019,North Macedonia,Rural areas,Very good or good,Males,From 25 to 29 years,96.9
84554,2019,North Macedonia,Rural areas,Very good or good,Males,From 25 to 34 years,93.1
84555,2019,North Macedonia,Rural areas,Very good or good,Males,From 35 to 44 years,90.9
84556,2019,North Macedonia,Rural areas,Very good or good,Males,From 45 to 54 years,84.4
84557,2019,North Macedonia,Rural areas,Very good or good,Males,From 45 to 64 years,73.6
84558,2019,North Macedonia,Rural areas,Very good or good,Males,From 55 to 64 years,61.6
84559,2019,North Macedonia,Rural areas,Very good or good,Males,From 65 to 74 years,32.9
84560,2019,North Macedonia,Rural areas,Very good or good,Males,65 years or over,25.2
84561,2019,North Macedonia,Rural areas,Very good or good,Males,From 75 to 84 years,14.5
84562,2019,North Macedonia,Rural areas,Very good or good,Males,75 years or over,13.4
84563,2019,North Macedonia,Rural areas,Very good or good,Males,85 years or over,6.4
84564,2019,North Macedonia,Rural areas,Very good or good,Females,From 16 to 24 years,96.8
84565,2019,North Macedonia,Rural areas,Very good or good,Females,From 25 to 29 years,96.7
84566,2019,North Macedonia,Rural areas,Very good or good,Females,From 25 to 34 years,93.8
84567,2019,North Macedonia,Rural areas,Very good or good,Females,From 35 to 44 years,90.7
84568,2019,North Macedonia,Rural areas,Very good or good,Females,From 45 to 54 years,75.4
84569,2019,North Macedonia,Rural areas,Very good or good,Females,From 45 to 64 years,62.8
84570,2019,North Macedonia,Rural areas,Very good or good,Females,From 55 to 64 years,47.5
84571,2019,North Macedonia,Rural areas,Very good or good,Females,From 65 to 74 years,21.6
84572,2019,North Macedonia,Rural areas,Very good or good,Females,65 years or over,15.6
84573,2019,North Macedonia,Rural areas,Very good or good,Females,From 75 to 84 years,7.9
84574,2019,North Macedonia,Rural areas,Very good or good,Females,75 years or over,8.6
84575,2019,North Macedonia,Rural areas,Very good or good,Females,85 years or over,12.6
84576,2019,North Macedonia,Rural areas,Fair,Males,From 16 to 24 years,3.4
84577,2019,North Macedonia,Rural areas,Fair,Males,From 25 to 29 years,1.0
84578,2019,North Macedonia,Rural areas,Fair,Males,From 25 to 34 years,3.3
84579,2019,North Macedonia,Rural areas,Fair,Males,From 35 to 44 years,6.4
84580,2019,North Macedonia,Rural areas,Fair,Males,From 45 to 54 years,10.9
84581,2019,North Macedonia,Rural areas,Fair,Males,From 45 to 64 years,17.2
84582,2019,North Macedonia,Rural areas,Fair,Males,From 55 to 64 years,24.3
