"TIME","GEO","UNIT","INDIC_IL","DEG_URB","SEX","AGE","Value","Flag and Footnotes"
"2019","Poland","Euro","Mean equivalised net income","Towns and suburbs","Females","18 years or over","7,996",""
"2019","Poland","Euro","Mean equivalised net income","Towns and suburbs","Females","60 years or over","7,218",""
"2019","Poland","Euro","Mean equivalised net income","Towns and suburbs","Females","65 years or over","6,962",""
"2019","Poland","Euro","Mean equivalised net income","Towns and suburbs","Females","75 years or over","7,191",""
"2019","Poland","Euro","Mean equivalised net income","Rural areas","Males","Less than 18 years","6,591",""
"2019","Poland","Euro","Mean equivalised net income","Rural areas","Males","From 18 to 64 years","7,020",""
"2019","Poland","Euro","Mean equivalised net income","Rural areas","Males","18 years or over","6,947",""
"2019","Poland","Euro","Mean equivalised net income","Rural areas","Males","60 years or over","6,653",""
"2019","Poland","Euro","Mean equivalised net income","Rural areas","Males","65 years or over","6,602",""
"2019","Poland","Euro","Mean equivalised net income","Rural areas","Males","75 years or over","6,431",""
"2019","Poland","Euro","Mean equivalised net income","Rural areas","Females","Less than 18 years","6,824",""
"2019","Poland","Euro","Mean equivalised net income","Rural areas","Females","From 18 to 64 years","7,048",""
"2019","Poland","Euro","Mean equivalised net income","Rural areas","Females","18 years or over","6,814",""
"2019","Poland","Euro","Mean equivalised net income","Rural areas","Females","60 years or over","6,284",""
"2019","Poland","Euro","Mean equivalised net income","Rural areas","Females","65 years or over","6,084",""
"2019","Poland","Euro","Mean equivalised net income","Rural areas","Females","75 years or over","6,007",""
"2019","Portugal","Euro","Mean equivalised net income","Cities","Males","Less than 18 years","12,012",""
"2019","Portugal","Euro","Mean equivalised net income","Cities","Males","From 18 to 64 years","12,972",""
"2019","Portugal","Euro","Mean equivalised net income","Cities","Males","18 years or over","13,350",""
"2019","Portugal","Euro","Mean equivalised net income","Cities","Males","60 years or over","14,481",""
"2019","Portugal","Euro","Mean equivalised net income","Cities","Males","65 years or over","14,594",""
"2019","Portugal","Euro","Mean equivalised net income","Cities","Males","75 years or over","13,180",""
"2019","Portugal","Euro","Mean equivalised net income","Cities","Females","Less than 18 years","12,223",""
"2019","Portugal","Euro","Mean equivalised net income","Cities","Females","From 18 to 64 years","12,845",""
"2019","Portugal","Euro","Mean equivalised net income","Cities","Females","18 years or over","12,945",""
"2019","Portugal","Euro","Mean equivalised net income","Cities","Females","60 years or over","13,475",""
"2019","Portugal","Euro","Mean equivalised net income","Cities","Females","65 years or over","13,201",""
"2019","Portugal","Euro","Mean equivalised net income","Cities","Females","75 years or over","11,922",""
"2019","Portugal","Euro","Mean equivalised net income","Towns and suburbs","Males","Less than 18 years","11,094",""
"2019","Portugal","Euro","Mean equivalised net income","Towns and suburbs","Males","From 18 to 64 years","11,617",""
"2019","Portugal","Euro","Mean equivalised net income","Towns and suburbs","Males","18 years or over","11,842",""
"2019","Portugal","Euro","Mean equivalised net income","Towns and suburbs","Males","60 years or over","12,740",""
"2019","Portugal","Euro","Mean equivalised net income","Towns and suburbs","Males","65 years or over","12,668",""
"2019","Portugal","Euro","Mean equivalised net income","Towns and suburbs","Males","75 years or over","12,093",""
"2019","Portugal","Euro","Mean equivalised net income","Towns and suburbs","Females","Less than 18 years","10,762",""
"2019","Portugal","Euro","Mean equivalised net income","Towns and suburbs","Females","From 18 to 64 years","11,492",""
"2019","Portugal","Euro","Mean equivalised net income","Towns and suburbs","Females","18 years or over","11,485",""
"2019","Portugal","Euro","Mean equivalised net income","Towns and suburbs","Females","60 years or over","11,538",""
"2019","Portugal","Euro","Mean equivalised net income","Towns and suburbs","Females","65 years or over","11,463",""
"2019","Portugal","Euro","Mean equivalised net income","Towns and suburbs","Females","75 years or over","10,369",""
"2019","Portugal","Euro","Mean equivalised net income","Rural areas","Males","Less than 18 years","9,814",""
"2019","Portugal","Euro","Mean equivalised net income","Rural areas","Males","From 18 to 64 years","10,359",""
"2019","Portugal","Euro","Mean equivalised net income","Rural areas","Males","18 years or over","10,274",""
"2019","Portugal","Euro","Mean equivalised net income","Rural areas","Males","60 years or over","10,091",""
"2019","Portugal","Euro","Mean equivalised net income","Rural areas","Males","65 years or over","10,037",""
"2019","Portugal","Euro","Mean equivalised net income","Rural areas","Males","75 years or over","9,438",""
"2019","Portugal","Euro","Mean equivalised net income","Rural areas","Females","Less than 18 years","9,855",""
"2019","Portugal","Euro","Mean equivalised net income","Rural areas","Females","From 18 to 64 years","10,317",""
"2019","Portugal","Euro","Mean equivalised net income","Rural areas","Females","18 years or over","9,922",""
"2019","Portugal","Euro","Mean equivalised net income","Rural areas","Females","60 years or over","9,378",""
"2019","Portugal","Euro","Mean equivalised net income","Rural areas","Females","65 years or over","9,099",""
"2019","Portugal","Euro","Mean equivalised net income","Rural areas","Females","75 years or over","8,679",""
"2019","Romania","Euro","Mean equivalised net income","Cities","Males","Less than 18 years","6,118",""
"2019","Romania","Euro","Mean equivalised net income","Cities","Males","From 18 to 64 years","6,718",""
"2019","Romania","Euro","Mean equivalised net income","Cities","Males","18 years or over","6,350",""
"2019","Romania","Euro","Mean equivalised net income","Cities","Males","60 years or over","5,364",""
"2019","Romania","Euro","Mean equivalised net income","Cities","Males","65 years or over","4,904",""
"2019","Romania","Euro","Mean equivalised net income","Cities","Males","75 years or over","4,912",""
"2019","Romania","Euro","Mean equivalised net income","Cities","Females","Less than 18 years","6,551",""
"2019","Romania","Euro","Mean equivalised net income","Cities","Females","From 18 to 64 years","6,512",""
"2019","Romania","Euro","Mean equivalised net income","Cities","Females","18 years or over","6,011",""
"2019","Romania","Euro","Mean equivalised net income","Cities","Females","60 years or over","4,844",""
"2019","Romania","Euro","Mean equivalised net income","Cities","Females","65 years or over","4,534",""
"2019","Romania","Euro","Mean equivalised net income","Cities","Females","75 years or over","4,354",""
"2019","Romania","Euro","Mean equivalised net income","Towns and suburbs","Males","Less than 18 years","4,193",""
"2019","Romania","Euro","Mean equivalised net income","Towns and suburbs","Males","From 18 to 64 years","4,805",""
"2019","Romania","Euro","Mean equivalised net income","Towns and suburbs","Males","18 years or over","4,706",""
"2019","Romania","Euro","Mean equivalised net income","Towns and suburbs","Males","60 years or over","4,439",""
"2019","Romania","Euro","Mean equivalised net income","Towns and suburbs","Males","65 years or over","4,253",""
"2019","Romania","Euro","Mean equivalised net income","Towns and suburbs","Males","75 years or over","3,805",""
"2019","Romania","Euro","Mean equivalised net income","Towns and suburbs","Females","Less than 18 years","4,009",""
"2019","Romania","Euro","Mean equivalised net income","Towns and suburbs","Females","From 18 to 64 years","4,586",""
"2019","Romania","Euro","Mean equivalised net income","Towns and suburbs","Females","18 years or over","4,369",""
"2019","Romania","Euro","Mean equivalised net income","Towns and suburbs","Females","60 years or over","3,925",""
"2019","Romania","Euro","Mean equivalised net income","Towns and suburbs","Females","65 years or over","3,670",""
"2019","Romania","Euro","Mean equivalised net income","Towns and suburbs","Females","75 years or over","3,375",""
"2019","Romania","Euro","Mean equivalised net income","Rural areas","Males","Less than 18 years","2,506",""
"2019","Romania","Euro","Mean equivalised net income","Rural areas","Males","From 18 to 64 years","3,509",""
"2019","Romania","Euro","Mean equivalised net income","Rural areas","Males","18 years or over","3,490",""
"2019","Romania","Euro","Mean equivalised net income","Rural areas","Males","60 years or over","3,490",""
"2019","Romania","Euro","Mean equivalised net income","Rural areas","Males","65 years or over","3,413",""
"2019","Romania","Euro","Mean equivalised net income","Rural areas","Males","75 years or over","3,208",""
"2019","Romania","Euro","Mean equivalised net income","Rural areas","Females","Less than 18 years","2,696",""
"2019","Romania","Euro","Mean equivalised net income","Rural areas","Females","From 18 to 64 years","3,431",""
"2019","Romania","Euro","Mean equivalised net income","Rural areas","Females","18 years or over","3,286",""
"2019","Romania","Euro","Mean equivalised net income","Rural areas","Females","60 years or over","3,093",""
"2019","Romania","Euro","Mean equivalised net income","Rural areas","Females","65 years or over","2,927",""
"2019","Romania","Euro","Mean equivalised net income","Rural areas","Females","75 years or over","2,612",""
"2019","Slovenia","Euro","Mean equivalised net income","Cities","Males","Less than 18 years","16,136",""
"2019","Slovenia","Euro","Mean equivalised net income","Cities","Males","From 18 to 64 years","16,091",""
"2019","Slovenia","Euro","Mean equivalised net income","Cities","Males","18 years or over","16,253",""
"2019","Slovenia","Euro","Mean equivalised net income","Cities","Males","60 years or over","16,794",""
"2019","Slovenia","Euro","Mean equivalised net income","Cities","Males","65 years or over","16,855",""
"2019","Slovenia","Euro","Mean equivalised net income","Cities","Males","75 years or over","16,605",""
"2019","Slovenia","Euro","Mean equivalised net income","Cities","Females","Less than 18 years","15,515",""
"2019","Slovenia","Euro","Mean equivalised net income","Cities","Females","From 18 to 64 years","16,486",""
"2019","Slovenia","Euro","Mean equivalised net income","Cities","Females","18 years or over","15,952",""
"2019","Slovenia","Euro","Mean equivalised net income","Cities","Females","60 years or over","14,702",""
"2019","Slovenia","Euro","Mean equivalised net income","Cities","Females","65 years or over","14,583",""
"2019","Slovenia","Euro","Mean equivalised net income","Cities","Females","75 years or over","13,826",""
"2019","Slovenia","Euro","Mean equivalised net income","Towns and suburbs","Males","Less than 18 years","15,269",""
"2019","Slovenia","Euro","Mean equivalised net income","Towns and suburbs","Males","From 18 to 64 years","16,054",""
"2019","Slovenia","Euro","Mean equivalised net income","Towns and suburbs","Males","18 years or over","15,643",""
"2019","Slovenia","Euro","Mean equivalised net income","Towns and suburbs","Males","60 years or over","14,278",""
"2019","Slovenia","Euro","Mean equivalised net income","Towns and suburbs","Males","65 years or over","14,144",""
"2019","Slovenia","Euro","Mean equivalised net income","Towns and suburbs","Males","75 years or over","14,000",""
"2019","Slovenia","Euro","Mean equivalised net income","Towns and suburbs","Females","Less than 18 years","15,251",""
